#XT_gene	HS_gene	OrthoID
100135075	7871	2087
100135076	7143	810
100135077	25851	875
100135078	148418	11833
100135079	1600	3323
100135080	2550	1237
100135081	23511	366
100135082	125488	2842
100135083	84888	5721
100135084	5900	2267
100135086	23262	555
100135087	221395	3854
100135088	29998	2088
100135090	8714	575
100135091	55684	3862
100135092	5921	1008
100135094	2595	2251
100135095	57654	4715
100135096	64434	3521
100135097	23287	804
100135098	1823	4694
100135098	1824	4694
100135098	1825	4694
100135099	10873	3089
100135100	54812	5594
100135101	64218	5541
100135102	124535	11519
100135103	286077	5844
100135104	23061	787
100135105	2799	3632
100135106	1137	3538
100135107	56995	335
100135110	6286	12532
100135111	102724023	9486
100135111	8209	9486
100135111	NA	9486
100135112	122961	12197
100135113	79754	8013
100135114	NA	12338
100135115	137682	8435
100135117	317781	5310
100135118	123169	3111
100135121	22990	117
100135122	221143	10178
100135123	25906	11208
100135124	8479	10711
100135126	79639	10412
100135128	113419	9185
100135129	254048	1611
100135130	4291	10914
100135131	7390	9749
100135132	6170	12684
100135133	6167	11586
100135135	8233	6091
100135135	NA	6091
100135137	4694	12665
100135139	26520	11989
100135140	1208	12511
100135141	6201	9091
100135142	7076	12001
100135143	440574	12412
100135144	1990	9222
100135145	58498	10635
100135146	23593	12729
100135147	192286	12599
100135147	NA	12599
100135148	54850	11741
100135149	79101	12589
100135150	100130742	9928
100135151	55317	12104
100135152	22906	1229
100135155	137392	8932
100135156	154791	12086
100135157	388753	12553
100135159	8934	10360
100135160	22949	8449
100135161	8773	10558
100135162	5813	7347
100135164	84984	10972
100135165	55314	7000
100135166	9778	1054
100135167	9712	4141
100135168	10542	12174
100135169	201798	12545
100135169	220359	12545
100135170	8091	12303
100135171	55035	4627
100135173	9775	4237
100135175	26054	2634
100135176	138716	11782
100135177	51780	431
100135178	2286	11357
100135179	7352	7879
100135180	2587	6394
100135181	55011	10817
100135182	55347	9088
100135184	8608	8809
100135184	8630	8809
100135185	417	10967
100135187	81888	9503
100135189	203328	11834
100135190	141	6991
100135191	54575	5343
100135191	54576	5343
100135191	54577	5343
100135191	54578	5343
100135191	54579	5343
100135191	54600	5343
100135191	54657	5343
100135191	54658	5343
100135191	54659	5343
100135192	79652	9514
100135195	79962	8460
100135196	10011	11453
100135199	23174	2519
100135200	23313	4749
100135201	550	8956
100135202	10268	12209
100135203	155368	11549
100135205	26024	5745
100135206	55268	9016
100135207	79947	7449
100135208	55745	5694
100135209	252969	10269
100135210	26511	9582
100135211	26751	7425
100135212	91433	10424
100135212	NA	13086
100135217	23184	10126
100135218	7163	10235
100135219	55787	5699
100135221	400506	12342
100135224	2067	9893
100135225	84735	5761
100135226	124491	11098
100135227	29080	11810
100135229	55342	2334
100135232	5283	11094
100135233	51239	11580
100135235	54821	2788
100135237	51081	10195
100135239	8796	10462
100135240	253738	2035
100135266	201140	7369
100135267	157769	1436
100135268	81488	7539
100135269	1362	698
100135270	5976	529
100135279	102724334	11111
100135279	128312	11111
100135279	3017	11111
100135279	3018	11111
100135279	440689	11111
100135279	8340	11111
100135279	8341	11111
100135279	8342	11111
100135279	8345	11111
100135279	8347	11111
100135279	8348	11111
100135279	8349	11111
100135279	85236	11111
100135279	8970	11111
100135350	9682	1245
100135351	933	9727
100135352	131583	7275
100135353	23047	380
100135354	54978	6528
100135355	92235	2756
100135356	144110	9269
100135357	151648	11472
100135359	55689	1581
100135360	147407	7916
100135360	92014	7916
100135361	8774	7013
100135362	129852	11885
100135363	23075	3536
100135364	84667	12650
100135365	391365	9640
100135370	219670	10194
100135372	79187	4480
100135374	11325	1424
100135376	2153	1092
100135378	83872	25
100135380	23200	708
100135381	4361	2672
100135383	122773	5481
100135385	2184	5253
100135386	28958	12631
100135387	8988	12114
100135393	283377	10827
100135399	51204	10537
100135400	9570	9692
100135401	254295	8402
100135404	11333	10659
100135405	1312	10491
100135407	85014	12358
100135408	152100	12123
100135410	389541	12450
100135411	2167	11978
100135411	5375	11978
100135411	646480	11978
100135412	23366	8099
100135413	84560	12791
100135414	255349	11984
100135415	NA	10232
100135416	NA	10232
100135417	NA	10232
100135656	55610	940
100135705	4633	10101
100135707	2874	8354
100135708	53342	10931
100135710	2700	7318
100135712	1271	7606
100135713	84842	10834
100135715	9406	6804
100135716	23567	10829
100135718	7019	11663
100135719	1802	9307
100135721	6944	7787
100135722	57448	7
100135723	2852	6974
100135724	285671	8089
100135726	343	9568
100135727	9050	7994
100135728	51329	11191
100135729	4482	10602
100135730	3990	6153
100135732	80124	707
100135733	7469	3610
100135734	7156	1318
100135736	91947	7670
100135737	9616	11595
100135738	3423	4649
100135739	10514	2528
100135740	525	3431
100135742	671	7695
100135743	51475	10696
100135743	9478	9978
100135745	6253	11790
100135746	5412	11156
100135747	7343	2439
100135748	8192	8977
100135750	57097	7719
100135753	4801	8982
100136947	56946	827
100137097	9698	519
100137098	23353	4984
100137099	55252	2589
100137100	10522	5945
100141500	23318	1019
100141501	84330	12276
100141502	79752	8651
100142691	79733	5960
100144284	4004	9704
100144285	25798	12439
100144288	55848	11783
100144290	93550	5185
100144291	23221	2455
100144436	3859	7088
100144438	80184	225
100144634	1636	793
100144635	54816	4311
100144635	55609	4311
100144636	2168	11867
100144637	83660	82
100144639	1855	2368
100144639	NA	2368
100144640	55553	1781
100144641	11149	7391
100144642	91851	8214
100144643	57393	11744
100144644	10401	3430
100144646	1482	9298
100144647	1943	10428
100144648	2339	6778
100144650	79913	4115
100144651	4762	11793
100144652	9654	3463
100144654	154	6987
100144655	4223	6732
100144656	25897	1508
100144657	139324	4818
100144658	23022	887
100144659	54764	1652
100144660	360023	2038
100144662	22821	1216
100144663	6327	10726
100144664	116519	11386
100144665	10133	8553
100144666	2677	2471
100144668	9205	7877
100144669	64105	10013
100144670	54487	2070
100144671	125170	8790
100144672	2971	8605
100144673	9026	1187
100144674	NA	9538
100144675	26012	4498
100144676	7776	309
100144677	6721	1305
100144679	11279	9369
100144680	3957	12271
100144681	266675	5544
100144682	64718	2851
100144683	142678	1592
100144685	54535	9100
100144686	977	8467
100144687	5468	4398
100144688	6927	4553
100144689	205564	7061
100144690	2277	8748
100144691	3685	1271
100144692	23767	2479
100144693	323	1938
100144694	653121	7977
100144695	405	2079
100144696	118813	7064
100144698	83999	5233
100144699	5777	4565
100144700	1906	12023
100144701	3850	5308
100144701	51350	5308
100144702	1857	1803
100144703	22807	3522
100144705	1031	11465
100144706	2290	4689
100144707	3568	11696
100144708	842	8744
100144710	60370	12613
100144711	6528	4255
100144712	4891	3638
100144713	196403	7028
100144714	5905	3982
100144716	5728	4585
100144717	399664	6692
100144718	132612	5083
100144719	9749	6336
100144720	1999	9653
100144721	9757	731
100144723	5362	183
100144724	27122	10427
100144725	57728	475
100144726	10492	1933
100144727	5783	277
100144728	54708	6695
100144729	1002	1518
100144731	25820	2494
100144733	8220	5598
100144734	5990	2216
100144735	8078	1410
100144737	84889	4170
100144738	84936	8328
100144739	1540	1136
100144740	23053	276
100144741	10745	3302
100144742	255101	1524
100144743	9774	2918
100144744	54453	2078
100144746	5274	5863
100144747	9949	6831
100144920	165918	9449
100144921	10161	6426
100144922	55366	1407
100144923	9836	6379
100144924	5290	604
100144925	50484	6211
100144926	23240	1356
100144927	154796	2163
100144928	6855	7933
100144929	8760	4158
100144930	7132	11270
100144931	51337	11071
100144932	NA	11385
100144934	5530	2678
100144937	4134	9232
100144938	7325	8669
100144939	441531	7663
100144939	5223	7663
100144940	51477	4230
100144942	8692	6625
100144943	9806	4600
100144944	51398	11682
100144945	221150	11988
100144946	27019	3194
100144947	10384	10790
100144947	10385	10790
100144947	10917	10790
100144947	11119	10790
100144947	11120	10790
100144947	153579	10790
100144947	696	10790
100144947	NA	10790
100144948	387712	6598
100144949	3420	5875
100144950	138199	5912
100144951	84140	8051
100144953	220134	10495
100144956	6924	5789
100144957	6390	7092
100144959	676	4623
100144960	10867	7549
100144961	706	11348
100144962	126917	4848
100144963	10742	6434
100144964	5514	3023
100144965	553115	8220
100144967	57094	5611
100144968	10965	7087
100144968	122970	7087
100144968	641371	7087
100144970	64793	6726
100144972	730094	9546
100144975	112869	6321
100144977	55740	3889
100144979	11285	7029
100144980	63826	8110
100144981	8824	6781
100144982	85025	11192
100144984	8825	8437
100144985	55846	6142
100144988	6820	9819
100144989	26156	9644
100144990	23348	131
100144991	NA	4410
100144992	146712	10091
100144993	220988	5511
100144994	221264	734
100144995	4736	8456
100144996	4201	12132
100144997	284325	10118
100145001	161502	10432
100145003	55208	7738
100145004	92609	7526
100145006	10806	6586
100145007	22809	11370
100145008	873	8532
100145010	65109	6799
100145012	5265	8657
100145012	NA	8657
100145017	79895	706
100145019	54733	7825
100145020	54883	7468
100145021	79018	8441
100145023	11129	3388
100145024	55013	9354
100145025	57050	7724
100145026	6218	10743
100145029	23514	6219
100145030	8883	3556
100145033	55157	3660
100145034	147011	12972
100145036	55209	1215
100145037	1418	10789
100145037	1419	10789
100145037	1420	10789
100145037	1421	10789
100145038	153090	746
100145039	1352	6944
100145040	375190	12262
100145041	283578	10527
100145042	3859	7088
100145043	79002	12399
100145046	10227	6611
100145047	10809	7978
100145048	9200	8707
100145050	387885	11158
100145052	221830	10472
100145053	5877	11928
100145055	4928	436
100145056	9662	1609
100145057	2058	408
100145058	283450	19
100145060	80153	4256
100145061	25912	9018
100145063	414328	11551
100145064	6448	4266
100145066	23557	11561
100145067	80129	4580
100145068	6697	10387
100145069	150483	6989
100145071	55805	8820
100145073	221908	12757
100145074	1183	1303
100145075	51299	11566
100145076	83538	5820
100145077	1736	4361
100145078	113130	12466
100145079	80168	7651
100145080	1580	6003
100145081	1084	12038
100145081	1087	12038
100145081	1088	12038
100145081	1089	12038
100145081	388551	12038
100145081	440533	12038
100145081	4680	12038
100145081	5669	12038
100145081	5670	12038
100145081	5671	12038
100145081	5672	12038
100145081	5673	12038
100145081	5675	12038
100145081	5676	12038
100145081	5678	12038
100145081	5680	12038
100145081	634	12038
100145081	90273	12038
100145081	NA	12038
100145082	27233	9020
100145082	6819	9020
100145083	6122	4288
100145085	79944	5572
100145086	119467	11804
100145087	23729	6103
100145088	1831	11714
100145089	55559	11161
100145091	22827	3017
100145093	116138	5680
100145096	59342	6274
100145097	25973	6343
100145098	23020	104
100145099	5824	8321
100145101	79781	2802
100145103	65990	10657
100145104	84064	8384
100145107	3043	11718
100145107	3045	11718
100145107	3046	11718
100145107	3047	11718
100145107	3048	11718
100145108	2188	12359
100145111	3549	6217
100145112	83475	8480
100145114	10283	5043
100145116	2060	2764
100145117	79780	10369
100145118	9994	5214
100145119	54826	12020
100145120	6711	91
100145121	9585	1517
100145122	54737	3376
100145123	55170	8750
100145125	147007	11421
100145126	29088	7469
100145127	79583	8017
100145128	83540	8574
100145130	9409	8773
100145132	388272	11076
100145134	145508	3084
100145138	8520	5443
100145139	3013	11101
100145139	8331	11101
100145139	8334	11101
100145139	8335	11101
100145139	8337	11101
100145139	8338	11101
100145139	85235	11101
100145139	8969	11101
100145139	92815	11101
100145143	387640	7771
100145145	84946	5953
100145146	79658	2209
100145147	79840	11631
100145150	10287	10411
100145151	51741	4916
100145152	2877	10170
100145153	114034	6873
100145156	64398	2014
100145157	51105	2437
100145158	283742	7649
100145159	222229	6467
100145160	57020	1113
100145163	29107	11394
100145163	55916	11394
100145166	55670	11944
100145167	196264	11824
100145168	79738	8251
100145169	26017	12088
100145171	79589	7869
100145172	285966	3585
100145172	9747	3585
100145172	NA	3585
100145173	79690	9255
100145176	51187	10085
100145177	1134	4731
100145178	4665	7704
100145179	204962	2642
100145180	374986	4269
100145181	784	3880
100145182	5339	26
100145183	25999	3411
100145184	29904	2394
100145185	9829	1745
100145186	1120	7957
100145187	124976	4334
100145188	1114	12440
100145189	54880	1000
100145190	80031	778
100145191	377	9176
100145193	28231	3842
100145194	11253	3520
100145196	57120	4606
100145197	11215	1406
100145199	23085	735
100145200	9962	2086
100145202	83666	8814
100145204	283554	9001
100145206	80705	5402
100145207	84196	968
100145208	2583	6342
100145209	55089	4287
100145210	26133	1943
100145211	25902	1513
100145212	3157	3710
100145232	8321	2865
100145234	11082	10710
100145235	2189	10116
100145236	79083	8465
100145237	115948	8239
100145238	79731	5837
100145240	26022	8829
100145243	255252	9286
100145244	65977	7813
100145245	64855	3619
100145247	84060	10141
100145248	3587	12507
100145249	60509	3186
100145251	374	12183
100145253	130749	7915
100145254	NA	10551
100145256	6610	9413
100145258	112812	11564
100145259	8874	1528
100145260	29100	10689
100145261	10994	3682
100145262	10650	10276
100145263	196074	8048
100145267	10890	8656
100145268	375743	6512
100145269	219623	8546
100145270	8517	10356
100145271	4135	8240
100145272	4664	5931
100145273	56704	3396
100145274	149699	12943
100145275	5393	5824
100145276	55646	8652
100145277	57412	7851
100145278	147111	4101
100145279	79004	10525
100145280	54982	7497
100145281	22826	8203
100145282	152789	3158
100145283	2274	6462
100145284	80150	9225
100145286	6646	4222
100145287	10617	6125
100145288	79961	6772
100145289	81566	6161
100145290	84498	5418
100145291	57488	1813
100145292	7371	8033
100145293	57696	3176
100145294	23548	10145
100145295	115361	5792
100145295	115362	5792
100145295	163351	5792
100145295	2633	5792
100145295	2634	5792
100145295	2635	5792
100145295	388646	5792
100145296	23092	1956
100145298	80011	9656
100145299	10588	10975
100145300	80727	4052
100145301	84287	6723
100145302	348654	4752
100145303	5108	522
100145305	84268	11954
100145306	375612	8488
100145307	9879	815
100145309	79147	6793
100145310	51460	2928
100145312	79948	3499
100145313	84262	12100
100145314	9415	4820
100145315	55223	3699
100145316	140876	3813
100145317	51733	5623
100145318	23541	5556
100145318	266629	5556
100145319	65979	7657
100145320	10855	6118
100145321	29940	1221
100145323	1564	6782
100145323	1565	6782
100145326	143503	9204
100145326	81285	9204
100145327	64170	6924
100145328	10858	6803
100145329	3784	3252
100145330	55277	3919
100145331	1593	6737
100145333	81688	8010
100145334	91624	3478
100145335	164312	8883
100145336	81887	8279
100145337	220136	8978
100145338	80342	10476
100145339	51005	6099
100145340	442721	5219
100145342	92675	9615
100145342	NA	9615
100145343	3249	6212
100145344	9819	4884
100145346	51134	3764
100145347	84909	2873
100145349	26269	6652
100145350	79847	5099
100145351	6915	8833
100145352	123803	8830
100145353	6564	3504
100145356	9073	10334
100145357	57186	286
100145358	9531	8541
100145359	8682	11395
100145360	8540	2595
100145361	57704	2762
100145368	64425	8211
100145370	29933	10132
100145371	831	9273
100145416	140578	8577
100145417	57179	8907
100145420	22918	8550
100145421	55144	1418
100145422	10345	10804
100145424	160622	9303
100145425	27127	1275
100145426	221424	8410
100145429	150572	4054
100145434	5789	141
100145435	23064	673
