#XT_gene	HS_gene	OrthoID
100125054	30844	ORTHOMCL444
100125054	30845	ORTHOMCL444
100125054	30846	ORTHOMCL444
100125056	5136	ORTHOMCL380
100125056	5137	ORTHOMCL380
100125058	84954	ORTHOMCL5796
100125059	9980	ORTHOMCL7931
100125060	10057	ORTHOMCL1130
100125061	80228	ORTHOMCL9589
100125062	256130	ORTHOMCL5771
100125063	51361	ORTHOMCL3025
100125064	9381	ORTHOMCL1063
100125066	375323	ORTHOMCL5527
100125069	5413	ORTHOMCL365
100125069	5414	ORTHOMCL365
100125070	9764	ORTHOMCL5696
100125071	10586	ORTHOMCL2788
100125071	4081	ORTHOMCL2788
100125072	115207	ORTHOMCL5625
100125074	51527	ORTHOMCL4986
100125075	5218	ORTHOMCL1898
100125076	139728	ORTHOMCL9614
100125077	144402	ORTHOMCL994
100125077	151835	ORTHOMCL994
100125077	57699	ORTHOMCL994
100125080	1804	ORTHOMCL3527
100125082	4524	ORTHOMCL10034
100125083	22884	ORTHOMCL4696
100125085	51673	ORTHOMCL2936
100125086	11258	ORTHOMCL9405
100125087	120071	ORTHOMCL674
100125087	9215	ORTHOMCL674
100125088	4326	ORTHOMCL4311
100125089	2894	ORTHOMCL4812
100125090	10771	ORTHOMCL9216
100125091	5803	ORTHOMCL869
100125094	11231	ORTHOMCL4435
100125095	80306	ORTHOMCL8453
100125097	51760	ORTHOMCL4758
100125098	5332	ORTHOMCL648
100125099	6323	ORTHOMCL42
100125099	6326	ORTHOMCL42
100125099	6328	ORTHOMCL42
100125099	6329	ORTHOMCL42
100125099	6331	ORTHOMCL42
100125099	6334	ORTHOMCL42
100125099	6335	ORTHOMCL42
100125100	5801	ORTHOMCL9889
100125101	652968	ORTHOMCL7714
100125102	84458	ORTHOMCL9883
100125105	131965	ORTHOMCL1437
100125108	7135	ORTHOMCL5654
100125109	1413	ORTHOMCL9772
100125111	6210	ORTHOMCL8055
100125113	4702	ORTHOMCL9869
100125114	2281	ORTHOMCL9522
100125115	9547	ORTHOMCL8984
100125116	54934	ORTHOMCL1348
100125118	5091	ORTHOMCL2375
100125119	790	ORTHOMCL3512
100125120	55015	ORTHOMCL5435
100125122	4724	ORTHOMCL5764
100125123	8786	ORTHOMCL5045
100125124	859	ORTHOMCL10284
100125125	55793	ORTHOMCL9507
100125127	23219	ORTHOMCL8179
100125129	126326	ORTHOMCL9917
100125131	155051	ORTHOMCL8893
100125133	26276	ORTHOMCL7999
100125134	161823	ORTHOMCL9264
100125135	51422	ORTHOMCL607
100125135	5571	ORTHOMCL607
100125136	273	ORTHOMCL1627
100125138	4931	ORTHOMCL9354
100125139	25801	ORTHOMCL8866
100125141	11345	ORTHOMCL10314
100125142	55167	ORTHOMCL2808
100125143	51388	ORTHOMCL7477
100125147	51506	ORTHOMCL7593
100125149	116143	ORTHOMCL10106
100125151	140823	ORTHOMCL5420
100125152	7299	ORTHOMCL8915
100125153	1396	ORTHOMCL7843
100125154	6305	ORTHOMCL546
100125157	23585	ORTHOMCL5208
100125158	10083	ORTHOMCL432
100125159	5524	ORTHOMCL3292
100125160	9373	ORTHOMCL4395
100125161	27258	ORTHOMCL8727
100125162	4358	ORTHOMCL4637
100125163	278	ORTHOMCL1914
100125163	279	ORTHOMCL1914
100125163	280	ORTHOMCL1914
100125165	1993	ORTHOMCL27
100125165	1994	ORTHOMCL27
100125165	1995	ORTHOMCL27
100125165	1996	ORTHOMCL27
100125167	8110	ORTHOMCL684
100125167	8193	ORTHOMCL684
100125169	9868	ORTHOMCL10148
100125170	4085	ORTHOMCL9708
100125171	10985	ORTHOMCL8247
100125173	2538	ORTHOMCL5205
100125174	6637	ORTHOMCL5332
100125174	NA	ORTHOMCL5332
100125175	57700	ORTHOMCL5294
100125176	1428	ORTHOMCL5709
100125177	151903	ORTHOMCL8815
100125178	10101	ORTHOMCL4256
100125179	1411	ORTHOMCL9935
100125180	11199	ORTHOMCL8279
100125184	23078	ORTHOMCL3349
100125185	79643	ORTHOMCL5676
100125186	9275	ORTHOMCL8059
100125188	138151	ORTHOMCL2309
100125189	10769	ORTHOMCL7898
100125190	50515	ORTHOMCL4999
100125191	490	ORTHOMCL31
100125191	491	ORTHOMCL31
100125191	492	ORTHOMCL31
100125191	493	ORTHOMCL31
100125193	1012	ORTHOMCL10089
100125195	50810	ORTHOMCL4591
100125196	23235	ORTHOMCL8174
100125197	51384	ORTHOMCL7557
100125198	7473	ORTHOMCL1485
100125198	89780	ORTHOMCL1485
100125201	3762	ORTHOMCL243
100125201	3763	ORTHOMCL243
100125201	3765	ORTHOMCL243
100125202	2674	ORTHOMCL10401
100125204	25989	ORTHOMCL2278
100125206	26251	ORTHOMCL2895
100125206	3755	ORTHOMCL2895
100125208	254428	ORTHOMCL398
100125208	84102	ORTHOMCL398
100125209	7458	ORTHOMCL2826
100125212	582	ORTHOMCL5373
100125213	7468	ORTHOMCL1545
100125214	4952	ORTHOMCL5493
100125215	611	ORTHOMCL8819
100125216	55212	ORTHOMCL1534
100125217	4218	ORTHOMCL9317
100125218	6688	ORTHOMCL1606
100125219	27023	ORTHOMCL4599
100125342	55084	ORTHOMCL1600
100125781	219899	ORTHOMCL2179
100125781	NA	ORTHOMCL2179
100125784	57798	ORTHOMCL10098
100125788	4807	ORTHOMCL9409
100125790	80230	ORTHOMCL3286
100125791	8214	ORTHOMCL4414
100125791	85359	ORTHOMCL4414
100125793	11328	ORTHOMCL7468
100125978	6612	ORTHOMCL7473
100126056	5977	ORTHOMCL339
100126057	57504	ORTHOMCL369
100126057	9112	ORTHOMCL369
100126057	9219	ORTHOMCL369
100126060	152518	ORTHOMCL4482
100126063	604	ORTHOMCL3299
100126064	2551	ORTHOMCL8710
100126065	83637	ORTHOMCL1115
100126066	7029	ORTHOMCL9194
100126067	56888	ORTHOMCL8184
100126068	11244	ORTHOMCL4832
100126207	22887	ORTHOMCL1382
100126208	166336	ORTHOMCL3517
100126209	6943	ORTHOMCL8322
100126212	5463	ORTHOMCL785
100126215	23191	ORTHOMCL1497
100126215	26999	ORTHOMCL1497
100126217	10075	ORTHOMCL471
100126222	100505385	ORTHOMCL1318
100126222	29970	ORTHOMCL1318
100126440	7528	ORTHOMCL9804
100126441	115	ORTHOMCL7962
100126677	665	ORTHOMCL5659
100126679	9529	ORTHOMCL4971
100126682	10082	ORTHOMCL1322
100126682	2239	ORTHOMCL1322
100126683	8914	ORTHOMCL5025
100126684	151011	ORTHOMCL70
100126684	23157	ORTHOMCL70
100126684	23176	ORTHOMCL70
100126684	346288	ORTHOMCL70
100126684	55752	ORTHOMCL70
100127174	10631	ORTHOMCL9755
100127176	654	ORTHOMCL9567
100127179	8449	ORTHOMCL9004
100127180	11254	ORTHOMCL4855
100127181	1840	ORTHOMCL3486
100127187	1780	ORTHOMCL391
100127187	1781	ORTHOMCL391
100127191	63891	ORTHOMCL5356
100127192	4606	ORTHOMCL3327
100127196	112858	ORTHOMCL9143
100127197	11197	ORTHOMCL7054
100127198	4208	ORTHOMCL147
100127200	8408	ORTHOMCL1576
100127202	55198	ORTHOMCL9664
100127205	9194	ORTHOMCL2041
100127543	135138	ORTHOMCL9425
100127546	23095	ORTHOMCL83
100127546	547	ORTHOMCL83
100127547	729993	ORTHOMCL8067
100127548	23362	ORTHOMCL1855
100127549	147381	ORTHOMCL5444
100127551	135	ORTHOMCL5342
100127554	54980	ORTHOMCL636
100127558	23451	ORTHOMCL7683
100127559	51412	ORTHOMCL3284
100127559	86	ORTHOMCL3284
100127560	6843	ORTHOMCL5162
100127561	55619	ORTHOMCL858
100127563	83891	ORTHOMCL2975
100127567	490	ORTHOMCL31
100127567	491	ORTHOMCL31
100127567	492	ORTHOMCL31
100127567	493	ORTHOMCL31
100127569	2890	ORTHOMCL95
100127569	2891	ORTHOMCL95
100127569	2892	ORTHOMCL95
100127569	2893	ORTHOMCL95
100127570	143279	ORTHOMCL8001
100127573	26057	ORTHOMCL820
100127574	10367	ORTHOMCL2080
100127575	6535	ORTHOMCL1486
100127578	64838	ORTHOMCL4930
100127580	1363	ORTHOMCL10152
100127581	55083	ORTHOMCL9316
100127588	114876	ORTHOMCL145
100127588	9885	ORTHOMCL145
100127589	5373	ORTHOMCL8309
100127590	129049	ORTHOMCL3244
100127593	222194	ORTHOMCL2768
100127593	54665	ORTHOMCL2768
100127594	133746	ORTHOMCL7783
100127597	1522	ORTHOMCL7372
100127598	10750	ORTHOMCL9244
100127602	81602	ORTHOMCL7897
100127605	118426	ORTHOMCL5423
100127609	55841	ORTHOMCL5038
100127611	55331	ORTHOMCL7486
100127615	2622	ORTHOMCL8959
100127616	84265	ORTHOMCL1926
100127619	79903	ORTHOMCL4842
100127620	8208	ORTHOMCL3438
100127623	9537	ORTHOMCL9442
100127627	11316	ORTHOMCL9541
100127636	81615	ORTHOMCL5343
100127640	9821	ORTHOMCL5409
100127641	1501	ORTHOMCL330
100127642	7466	ORTHOMCL7351
100127645	55074	ORTHOMCL8156
100127647	9369	ORTHOMCL24
100127647	9378	ORTHOMCL24
100127648	57628	ORTHOMCL7944
100127649	26289	ORTHOMCL2765
100127652	7862	ORTHOMCL2990
100127657	143098	ORTHOMCL2141
100127664	2914	ORTHOMCL453
100127664	2916	ORTHOMCL453
100127664	2917	ORTHOMCL453
100127664	2918	ORTHOMCL453
100127667	22911	ORTHOMCL5572
100127669	22865	ORTHOMCL9722
100127670	23355	ORTHOMCL3458
100127672	79033	ORTHOMCL3108
100127674	120227	ORTHOMCL5729
100127675	79705	ORTHOMCL2769
100127676	54897	ORTHOMCL1376
100127678	6869	ORTHOMCL4251
100127679	25953	ORTHOMCL5717
100127680	116983	ORTHOMCL670
100127680	23527	ORTHOMCL670
100127681	55764	ORTHOMCL2019
100127682	6529	ORTHOMCL4849
100127683	2890	ORTHOMCL95
100127683	2891	ORTHOMCL95
100127683	2892	ORTHOMCL95
100127683	2893	ORTHOMCL95
100127684	83985	ORTHOMCL1978
100127690	79595	ORTHOMCL331
100127692	395	ORTHOMCL2898
100127693	130574	ORTHOMCL8435
100127696	283373	ORTHOMCL2277
100127697	11099	ORTHOMCL3216
100127699	120534	ORTHOMCL857
100127700	6507	ORTHOMCL639
100127700	6511	ORTHOMCL639
100127701	5797	ORTHOMCL7345
100127704	29766	ORTHOMCL960
100127704	29767	ORTHOMCL960
100127705	1132	ORTHOMCL2761
100127708	283464	ORTHOMCL1003
100127709	5297	ORTHOMCL1403
100127709	NA	ORTHOMCL1403
100127718	25824	ORTHOMCL8197
100127726	257194	ORTHOMCL3334
100127728	50618	ORTHOMCL4448
100127730	134	ORTHOMCL7355
100127731	23637	ORTHOMCL1984
100127736	146845	ORTHOMCL9599
100127737	10840	ORTHOMCL2186
100127737	160428	ORTHOMCL2186
100127739	51122	ORTHOMCL3573
100127746	10195	ORTHOMCL3392
100127749	64428	ORTHOMCL7554
100127764	4726	ORTHOMCL8952
100127767	10788	ORTHOMCL1934
100127767	8826	ORTHOMCL1934
100127769	4056	ORTHOMCL2933
100127774	51690	ORTHOMCL4817
100127775	348262	ORTHOMCL1129
100127776	59349	ORTHOMCL10293
100127777	654483	ORTHOMCL8542
100127778	54617	ORTHOMCL7427
100127782	5565	ORTHOMCL10519
100127786	121256	ORTHOMCL10240
100127792	80820	ORTHOMCL4918
100127795	4947	ORTHOMCL5138
100127798	435	ORTHOMCL10473
100127802	23463	ORTHOMCL9248
100127808	11098	ORTHOMCL10217
100127815	7108	ORTHOMCL2336
100127818	55556	ORTHOMCL1598
100127819	9094	ORTHOMCL5770
100127821	4848	ORTHOMCL4422
100127824	9456	ORTHOMCL3412
100127840	1894	ORTHOMCL623
100127841	9317	ORTHOMCL5359
100127844	57572	ORTHOMCL149
100127844	85440	ORTHOMCL149
100127846	23499	ORTHOMCL79
100127849	119587	ORTHOMCL9829
100127858	4143	ORTHOMCL2815
100127858	4144	ORTHOMCL2815
100127861	55627	ORTHOMCL4723
100127862	4023	ORTHOMCL8897
100127863	9477	ORTHOMCL7242
100127866	203054	ORTHOMCL1941
100127869	92979	ORTHOMCL4396
100127874	92170	ORTHOMCL2000
100127876	84945	ORTHOMCL5556
100127877	5876	ORTHOMCL9218
100127878	26130	ORTHOMCL250
100127879	219333	ORTHOMCL3353
100127879	64854	ORTHOMCL3353
100134995	5629	ORTHOMCL1611
100134997	85004	ORTHOMCL3359
100135000	150465	ORTHOMCL9671
100135003	29102	ORTHOMCL2939
100135009	5163	ORTHOMCL1029
100135009	5164	ORTHOMCL1029
100135009	5165	ORTHOMCL1029
100135009	5166	ORTHOMCL1029
100135011	79038	ORTHOMCL4962
100135013	6416	ORTHOMCL9257
100135015	7080	ORTHOMCL7317
100135017	3730	ORTHOMCL10025
100135019	50617	ORTHOMCL7253
100135023	815	ORTHOMCL3
100135023	816	ORTHOMCL3
100135023	817	ORTHOMCL3
100135023	818	ORTHOMCL3
100135025	56475	ORTHOMCL8258
100135074	5800	ORTHOMCL3497
100135075	7871	ORTHOMCL853
100135077	25851	ORTHOMCL5255
100135078	148418	ORTHOMCL2863
100135079	1600	ORTHOMCL404
100135080	2550	ORTHOMCL791
100135081	23511	ORTHOMCL5302
100135082	125488	ORTHOMCL9777
100135084	5900	ORTHOMCL849
100135085	2766	ORTHOMCL1041
100135085	51292	ORTHOMCL1041
100135086	23262	ORTHOMCL117
100135086	9677	ORTHOMCL117
100135089	1374	ORTHOMCL870
100135090	8714	ORTHOMCL5636
100135092	5921	ORTHOMCL7216
100135093	9922	ORTHOMCL8906
100135097	23287	ORTHOMCL4926
100135099	10873	ORTHOMCL1581
100135099	4199	ORTHOMCL1581
100135104	23061	ORTHOMCL5526
100135105	2799	ORTHOMCL9674
100135106	1135	ORTHOMCL1571
100135106	1137	ORTHOMCL1571
100135107	56995	ORTHOMCL3158
100135108	10645	ORTHOMCL3290
100135108	84254	ORTHOMCL3290
100135111	102724023	ORTHOMCL2881
100135111	8209	ORTHOMCL2881
100135111	NA	ORTHOMCL2881
100135113	79754	ORTHOMCL3298
100135115	137682	ORTHOMCL5298
100135118	123169	ORTHOMCL8879
100135121	22990	ORTHOMCL850
100135122	221143	ORTHOMCL1095
100135123	25906	ORTHOMCL4455
100135128	113419	ORTHOMCL9779
100135133	6167	ORTHOMCL5292
100135139	26520	ORTHOMCL1901
100135141	6201	ORTHOMCL2262
100135143	440574	ORTHOMCL8570
100135144	1990	ORTHOMCL974
100135145	58498	ORTHOMCL7151
100135152	22906	ORTHOMCL537
100135155	137392	ORTHOMCL5578
100135156	154791	ORTHOMCL10282
100135159	8934	ORTHOMCL9819
100135161	8773	ORTHOMCL9704
100135162	5813	ORTHOMCL9728
100135164	84984	ORTHOMCL5627
100135165	55314	ORTHOMCL3496
100135168	10542	ORTHOMCL5649
100135173	1973	ORTHOMCL964
100135173	1974	ORTHOMCL964
100135173	9775	ORTHOMCL964
100135177	51780	ORTHOMCL5290
100135178	2286	ORTHOMCL3592
100135180	2587	ORTHOMCL8208
100135182	55347	ORTHOMCL7717
100135190	141	ORTHOMCL1860
100135192	79652	ORTHOMCL8014
100135194	100	ORTHOMCL2068
100135200	23313	ORTHOMCL5703
100135204	53354	ORTHOMCL531
100135204	79646	ORTHOMCL531
100135204	80025	ORTHOMCL531
100135206	55268	ORTHOMCL8725
100135207	79947	ORTHOMCL5700
100135210	26511	ORTHOMCL7574
100135211	26751	ORTHOMCL7571
100135217	23184	ORTHOMCL9139
100135218	7163	ORTHOMCL1974
100135219	55787	ORTHOMCL4769
100135226	124491	ORTHOMCL7360
100135229	55342	ORTHOMCL1544
100135240	1879	ORTHOMCL52
100135240	253738	ORTHOMCL52
100135240	57593	ORTHOMCL52
100135240	64641	ORTHOMCL52
100135266	201140	ORTHOMCL5310
100135267	157769	ORTHOMCL9477
100135269	1362	ORTHOMCL7910
100135270	5976	ORTHOMCL9601
100135350	9682	ORTHOMCL3508
100135353	23047	ORTHOMCL643
100135353	23244	ORTHOMCL643
100135354	54978	ORTHOMCL9155
100135356	144110	ORTHOMCL10197
100135360	147407	ORTHOMCL2987
100135360	92014	ORTHOMCL2987
100135361	8774	ORTHOMCL7698
100135363	23075	ORTHOMCL7751
100135368	1024	ORTHOMCL3117
100135368	23097	ORTHOMCL3117
100135372	79187	ORTHOMCL4736
100135374	11325	ORTHOMCL2335
100135380	23200	ORTHOMCL977
100135381	4361	ORTHOMCL3414
100135383	122773	ORTHOMCL8178
100135385	2184	ORTHOMCL9220
100135400	9570	ORTHOMCL9046
100135401	254295	ORTHOMCL10533
100135404	11333	ORTHOMCL9886
100135408	152100	ORTHOMCL10383
100135410	389541	ORTHOMCL4998
100135656	55610	ORTHOMCL8228
100135705	4633	ORTHOMCL9408
100135711	815	ORTHOMCL3
100135711	816	ORTHOMCL3
100135711	817	ORTHOMCL3
100135711	818	ORTHOMCL3
100135720	5581	ORTHOMCL4793
100135722	57448	ORTHOMCL1046
100135723	2852	ORTHOMCL7886
100135726	343	ORTHOMCL5135
100135731	5058	ORTHOMCL343
100135731	5062	ORTHOMCL343
100135731	5063	ORTHOMCL343
100135732	80124	ORTHOMCL10412
100135733	7469	ORTHOMCL7876
100135734	7156	ORTHOMCL8898
100135737	9616	ORTHOMCL8663
100135738	3423	ORTHOMCL10287
100135740	525	ORTHOMCL3322
100135740	526	ORTHOMCL3322
100135746	5412	ORTHOMCL9809
100135747	7343	ORTHOMCL445
100135748	8192	ORTHOMCL9729
100135750	57097	ORTHOMCL2069
100135752	85437	ORTHOMCL4937
100135753	4801	ORTHOMCL3238
100136947	56946	ORTHOMCL2261
100137097	23369	ORTHOMCL827
100137097	9698	ORTHOMCL827
100141502	79752	ORTHOMCL8572
100144284	4004	ORTHOMCL7706
100144291	23221	ORTHOMCL373
100144291	9886	ORTHOMCL373
100144634	1636	ORTHOMCL9612
100144636	2168	ORTHOMCL10082
100144637	7094	ORTHOMCL608
100144637	83660	ORTHOMCL608
100144638	51701	ORTHOMCL2878
100144639	1855	ORTHOMCL229
100144639	1856	ORTHOMCL229
100144639	1857	ORTHOMCL229
100144639	NA	ORTHOMCL229
100144640	55553	ORTHOMCL2129
100144641	11149	ORTHOMCL5631
100144644	10401	ORTHOMCL603
100144644	8554	ORTHOMCL603
100144645	2931	ORTHOMCL1476
100144645	2932	ORTHOMCL1476
100144647	1943	ORTHOMCL9628
100144648	2339	ORTHOMCL7657
100144650	79913	ORTHOMCL7411
100144655	4223	ORTHOMCL9337
100144656	127544	ORTHOMCL1370
100144656	25897	ORTHOMCL1370
100144658	23022	ORTHOMCL2160
100144659	54764	ORTHOMCL2926
100144662	22821	ORTHOMCL5701
100144666	2677	ORTHOMCL9780
100144667	7003	ORTHOMCL175
100144667	7004	ORTHOMCL175
100144667	7005	ORTHOMCL175
100144667	8463	ORTHOMCL175
100144668	7750	ORTHOMCL7259
100144670	54487	ORTHOMCL3547
100144673	9026	ORTHOMCL4320
100144675	26012	ORTHOMCL3043
100144676	7776	ORTHOMCL5022
100144677	6721	ORTHOMCL4295
100144678	1612	ORTHOMCL3318
100144681	266675	ORTHOMCL4618
100144682	64718	ORTHOMCL4991
100144683	142678	ORTHOMCL2250
100144684	51701	ORTHOMCL2878
100144686	977	ORTHOMCL1498
100144687	5468	ORTHOMCL5757
100144691	3685	ORTHOMCL4479
100144692	23767	ORTHOMCL4949
100144693	323	ORTHOMCL8318
100144695	405	ORTHOMCL3461
100144698	83999	ORTHOMCL5604
100144702	1855	ORTHOMCL229
100144702	1856	ORTHOMCL229
100144702	1857	ORTHOMCL229
100144702	NA	ORTHOMCL229
100144703	22807	ORTHOMCL245
100144704	27330	ORTHOMCL146
100144704	6195	ORTHOMCL146
100144704	6196	ORTHOMCL146
100144704	6197	ORTHOMCL146
100144706	2290	ORTHOMCL9785
100144709	10000	ORTHOMCL535
100144709	207	ORTHOMCL535
100144709	208	ORTHOMCL535
100144711	6528	ORTHOMCL7142
100144712	4891	ORTHOMCL983
100144712	6556	ORTHOMCL983
100144713	196403	ORTHOMCL3381
100144714	5905	ORTHOMCL2298
100144715	5603	ORTHOMCL971
100144715	6300	ORTHOMCL971
100144716	5728	ORTHOMCL8743
100144723	5362	ORTHOMCL1326
100144723	91584	ORTHOMCL1326
100144725	57728	ORTHOMCL4745
100144726	10236	ORTHOMCL550
100144726	10492	ORTHOMCL550
100144728	54708	ORTHOMCL8505
100144729	1000	ORTHOMCL1531
100144729	1002	ORTHOMCL1531
100144731	25820	ORTHOMCL2811
100144733	8220	ORTHOMCL5079
100144734	5990	ORTHOMCL341
100144734	5991	ORTHOMCL341
100144735	8078	ORTHOMCL5706
100144737	84889	ORTHOMCL9813
100144739	1540	ORTHOMCL2090
100144740	23053	ORTHOMCL5499
100144744	54453	ORTHOMCL1584
100144746	5274	ORTHOMCL4678
100144747	9949	ORTHOMCL7284
100144921	10161	ORTHOMCL8236
100144922	55366	ORTHOMCL7867
100144924	5290	ORTHOMCL8827
100144925	50484	ORTHOMCL1475
100144925	6241	ORTHOMCL1475
100144927	154796	ORTHOMCL3427
100144928	6855	ORTHOMCL9163
100144929	1040	ORTHOMCL1920
100144929	8760	ORTHOMCL1920
100144934	5530	ORTHOMCL456
100144934	5532	ORTHOMCL456
100144934	5533	ORTHOMCL456
100144935	79012	ORTHOMCL9673
100144938	7325	ORTHOMCL9371
100144939	5223	ORTHOMCL10204
100144940	51477	ORTHOMCL7760
100144941	11011	ORTHOMCL458
100144941	9874	ORTHOMCL458
100144943	9806	ORTHOMCL5642
100144944	51398	ORTHOMCL7277
100144946	27019	ORTHOMCL538
100144949	3420	ORTHOMCL1478
100144950	138199	ORTHOMCL9806
100144957	6390	ORTHOMCL10405
100144958	51343	ORTHOMCL1345
100144960	10867	ORTHOMCL1149
100144962	126917	ORTHOMCL2078
100144962	NA	ORTHOMCL2078
100144965	553115	ORTHOMCL7907
100144967	57094	ORTHOMCL10490
100144972	730094	ORTHOMCL7879
100144975	112869	ORTHOMCL10256
100144978	55163	ORTHOMCL7966
100144979	11285	ORTHOMCL3065
100144980	63826	ORTHOMCL4909
100144982	85025	ORTHOMCL4778
100144984	8825	ORTHOMCL4504
100144985	55846	ORTHOMCL1912
100144986	10376	ORTHOMCL75
100144986	112714	ORTHOMCL75
100144986	51807	ORTHOMCL75
100144986	7277	ORTHOMCL75
100144986	7278	ORTHOMCL75
100144986	7846	ORTHOMCL75
100144986	79861	ORTHOMCL75
100144986	84790	ORTHOMCL75
100144990	23348	ORTHOMCL211
100144991	NA	ORTHOMCL4309
100144992	146712	ORTHOMCL4970
100144995	4736	ORTHOMCL4327
100145003	55208	ORTHOMCL4914
100145004	92609	ORTHOMCL10086
100145008	873	ORTHOMCL2152
100145008	874	ORTHOMCL2152
100145017	57198	ORTHOMCL865
100145017	79895	ORTHOMCL865
100145019	54733	ORTHOMCL10323
100145021	79018	ORTHOMCL10394
100145026	6218	ORTHOMCL8784
100145030	8883	ORTHOMCL8024
100145033	55157	ORTHOMCL5049
100145038	153090	ORTHOMCL676
100145039	1352	ORTHOMCL9510
100145047	10809	ORTHOMCL8300
100145048	9200	ORTHOMCL9534
100145053	5877	ORTHOMCL9796
100145057	2058	ORTHOMCL3181
100145058	283450	ORTHOMCL1908
100145060	80153	ORTHOMCL9057
100145061	25912	ORTHOMCL7923
100145064	6448	ORTHOMCL9865
100145066	23557	ORTHOMCL7833
100145074	1182	ORTHOMCL238
100145074	1183	ORTHOMCL238
100145074	1184	ORTHOMCL238
100145075	51299	ORTHOMCL8082
100145077	1736	ORTHOMCL3440
100145083	6122	ORTHOMCL2779
100145083	6123	ORTHOMCL2779
100145085	79944	ORTHOMCL4271
100145088	1831	ORTHOMCL7080
100145091	22827	ORTHOMCL4874
100145093	116138	ORTHOMCL2030
100145096	59342	ORTHOMCL7578
100145098	23020	ORTHOMCL8522
100145099	5824	ORTHOMCL8896
100145103	65990	ORTHOMCL4400
100145104	84064	ORTHOMCL4423
100145111	3549	ORTHOMCL8034
100145112	83475	ORTHOMCL7928
100145114	10283	ORTHOMCL8939
100145120	6711	ORTHOMCL1105
100145120	6712	ORTHOMCL1105
100145124	7476	ORTHOMCL3406
100145124	7477	ORTHOMCL3406
100145126	29088	ORTHOMCL8597
100145127	79583	ORTHOMCL4609
100145132	388272	ORTHOMCL10198
100145133	1297	ORTHOMCL4538
100145135	23604	ORTHOMCL2861
100145138	8520	ORTHOMCL3574
100145139	317772	ORTHOMCL13
100145145	84946	ORTHOMCL9895
100145146	79658	ORTHOMCL8512
100145150	10287	ORTHOMCL10188
100145151	51741	ORTHOMCL3107
100145152	2877	ORTHOMCL10123
100145156	64398	ORTHOMCL9719
100145160	57020	ORTHOMCL10505
100145163	29107	ORTHOMCL4556
100145163	55916	ORTHOMCL4556
100145169	26017	ORTHOMCL8102
100145170	51251	ORTHOMCL2961
100145176	51187	ORTHOMCL7992
100145177	1134	ORTHOMCL3297
100145179	204962	ORTHOMCL340
100145179	57153	ORTHOMCL340
100145180	374986	ORTHOMCL5112
100145181	782	ORTHOMCL132
100145181	783	ORTHOMCL132
100145181	784	ORTHOMCL132
100145181	785	ORTHOMCL132
100145182	5339	ORTHOMCL72
100145183	25999	ORTHOMCL10048
100145184	29904	ORTHOMCL2205
100145185	9829	ORTHOMCL3570
100145187	124976	ORTHOMCL4714
100145190	80031	ORTHOMCL1110
100145191	377	ORTHOMCL5054
100145193	28231	ORTHOMCL9209
100145194	11253	ORTHOMCL7812
100145195	6792	ORTHOMCL345
100145196	57120	ORTHOMCL1327
100145198	57498	ORTHOMCL1065
100145199	23085	ORTHOMCL178
100145199	26059	ORTHOMCL178
100145200	9962	ORTHOMCL1038
100145200	9963	ORTHOMCL1038
100145201	22937	ORTHOMCL5842
100145207	84196	ORTHOMCL4428
100145209	55089	ORTHOMCL5766
100145210	26133	ORTHOMCL10041
100145211	25902	ORTHOMCL10420
100145212	3157	ORTHOMCL3062
100145212	3158	ORTHOMCL3062
100145232	2535	ORTHOMCL1422
100145232	8321	ORTHOMCL1422
100145232	8324	ORTHOMCL1422
100145234	11082	ORTHOMCL8628
100145240	26022	ORTHOMCL3031
100145242	55884	ORTHOMCL4762
100145243	255252	ORTHOMCL3270
100145244	65977	ORTHOMCL7369
100145259	8874	ORTHOMCL2174
100145260	29100	ORTHOMCL7882
100145261	10994	ORTHOMCL3354
100145262	10650	ORTHOMCL2223
100145263	196074	ORTHOMCL9788
100145267	10890	ORTHOMCL9637
100145268	375743	ORTHOMCL8864
100145272	4664	ORTHOMCL5721
100145273	56704	ORTHOMCL8536
100145275	5393	ORTHOMCL9097
100145278	147111	ORTHOMCL8887
100145280	54982	ORTHOMCL8712
100145281	22826	ORTHOMCL10036
100145282	152789	ORTHOMCL568
100145283	2274	ORTHOMCL3335
100145286	6646	ORTHOMCL4889
100145287	10617	ORTHOMCL3247
100145289	81566	ORTHOMCL8107
100145291	57488	ORTHOMCL3510
100145292	7371	ORTHOMCL8299
100145293	57696	ORTHOMCL5515
100145296	23092	ORTHOMCL3083
100145300	80727	ORTHOMCL4628
100145301	84287	ORTHOMCL3448
100145306	375612	ORTHOMCL2235
100145307	9879	ORTHOMCL9882
100145308	8634	ORTHOMCL2356
100145313	84262	ORTHOMCL7330
100145314	9415	ORTHOMCL5264
100145315	55223	ORTHOMCL4406
100145317	51733	ORTHOMCL8600
100145318	23541	ORTHOMCL1959
100145318	266629	ORTHOMCL1959
100145318	284904	ORTHOMCL1959
100145318	730005	ORTHOMCL1959
100145321	29940	ORTHOMCL1338
100145321	NA	ORTHOMCL1338
100145322	10755	ORTHOMCL10317
100145329	3784	ORTHOMCL2035
100145330	55277	ORTHOMCL10501
100145333	81688	ORTHOMCL7163
100145334	91624	ORTHOMCL1557
100145339	51005	ORTHOMCL7513
100145342	92675	ORTHOMCL5346
100145342	NA	ORTHOMCL5346
