#XT_prot	XT_gene	HS_prot	HS_gene	OrthoID
XP_012821456.1	100135711	Q9UQM7	815	ORTHOMCL3
XP_012821456.1	100135711	Q13554	816	ORTHOMCL3
XP_012821456.1	100135711	Q13555	818	ORTHOMCL3
XP_017952497.2	100135023	Q13557	817	ORTHOMCL3
XP_017952497.2	100135023	Q9UQM7	815	ORTHOMCL3
XP_017952497.2	100135023	Q13554	816	ORTHOMCL3
XP_017952497.2	100135023	Q13555	818	ORTHOMCL3
XP_012814766.1	780379	Q13557	817	ORTHOMCL3
XP_012814766.1	780379	Q9UQM7	815	ORTHOMCL3
XP_012814766.1	780379	Q13554	816	ORTHOMCL3
XP_012814766.1	780379	Q13555	818	ORTHOMCL3
XP_012813850.1	100101771	Q13557	817	ORTHOMCL3
XP_012813850.1	100101771	Q9UQM7	815	ORTHOMCL3
XP_012813850.1	100101771	Q13554	816	ORTHOMCL3
XP_012813850.1	100101771	Q13555	818	ORTHOMCL3
XP_012821462.1	100135711	Q13557	817	ORTHOMCL3
XP_012821462.1	100135711	Q9UQM7	815	ORTHOMCL3
XP_012821462.1	100135711	Q13554	816	ORTHOMCL3
XP_012821462.1	100135711	Q13555	818	ORTHOMCL3
XP_012814773.1	780379	Q13557	817	ORTHOMCL3
XP_012814773.1	780379	Q9UQM7	815	ORTHOMCL3
XP_012814773.1	780379	Q13554	816	ORTHOMCL3
XP_012814773.1	780379	Q13555	818	ORTHOMCL3
XP_012821446.1	100135711	Q13557	817	ORTHOMCL3
XP_012821446.1	100135711	Q9UQM7	815	ORTHOMCL3
XP_012821446.1	100135711	Q13554	816	ORTHOMCL3
XP_012821446.1	100135711	Q13555	818	ORTHOMCL3
XP_012814756.1	780379	Q13557	817	ORTHOMCL3
XP_012814756.1	780379	Q9UQM7	815	ORTHOMCL3
XP_012814756.1	780379	Q13554	816	ORTHOMCL3
XP_012814756.1	780379	Q13555	818	ORTHOMCL3
XP_012821470.1	100135711	Q13557	817	ORTHOMCL3
XP_012821470.1	100135711	Q9UQM7	815	ORTHOMCL3
XP_012821470.1	100135711	Q13554	816	ORTHOMCL3
XP_012821470.1	100135711	Q13555	818	ORTHOMCL3
XP_012821454.1	100135711	Q13557	817	ORTHOMCL3
XP_012821454.1	100135711	Q9UQM7	815	ORTHOMCL3
XP_012821454.1	100135711	Q13554	816	ORTHOMCL3
XP_012821454.1	100135711	Q13555	818	ORTHOMCL3
XP_012814764.1	780379	Q13557	817	ORTHOMCL3
XP_012814764.1	780379	Q9UQM7	815	ORTHOMCL3
XP_012814764.1	780379	Q13554	816	ORTHOMCL3
XP_012814764.1	780379	Q13555	818	ORTHOMCL3
XP_031753388.1	100101771	Q13557	817	ORTHOMCL3
XP_031753388.1	100101771	Q9UQM7	815	ORTHOMCL3
XP_031753388.1	100101771	Q13554	816	ORTHOMCL3
XP_031753388.1	100101771	Q13555	818	ORTHOMCL3
XP_012821466.1	100135711	Q13557	817	ORTHOMCL3
XP_012821466.1	100135711	Q9UQM7	815	ORTHOMCL3
XP_012821466.1	100135711	Q13554	816	ORTHOMCL3
XP_012821466.1	100135711	Q13555	818	ORTHOMCL3
XP_012814777.1	780379	Q13557	817	ORTHOMCL3
XP_012814777.1	780379	Q9UQM7	815	ORTHOMCL3
XP_012814777.1	780379	Q13554	816	ORTHOMCL3
XP_012814777.1	780379	Q13555	818	ORTHOMCL3
XP_012814760.1	780379	Q13557	817	ORTHOMCL3
XP_012814760.1	780379	Q9UQM7	815	ORTHOMCL3
XP_012814760.1	780379	Q13554	816	ORTHOMCL3
XP_012814760.1	780379	Q13555	818	ORTHOMCL3
XP_017952547.2	100135023	Q13557	817	ORTHOMCL3
XP_017952547.2	100135023	Q9UQM7	815	ORTHOMCL3
XP_017952547.2	100135023	Q13554	816	ORTHOMCL3
XP_017952547.2	100135023	Q13555	818	ORTHOMCL3
XP_012821442.1	100135711	Q13557	817	ORTHOMCL3
XP_012821442.1	100135711	Q9UQM7	815	ORTHOMCL3
XP_012821442.1	100135711	Q13554	816	ORTHOMCL3
XP_012821442.1	100135711	Q13555	818	ORTHOMCL3
XP_012821458.1	100135711	Q13557	817	ORTHOMCL3
XP_012821458.1	100135711	Q9UQM7	815	ORTHOMCL3
XP_012821458.1	100135711	Q13554	816	ORTHOMCL3
XP_012821458.1	100135711	Q13555	818	ORTHOMCL3
XP_012814768.1	780379	Q13557	817	ORTHOMCL3
XP_012814768.1	780379	Q9UQM7	815	ORTHOMCL3
XP_012814768.1	780379	Q13554	816	ORTHOMCL3
XP_012814768.1	780379	Q13555	818	ORTHOMCL3
XP_012813855.1	100101771	Q13557	817	ORTHOMCL3
XP_012813855.1	100101771	Q9UQM7	815	ORTHOMCL3
XP_012813855.1	100101771	Q13554	816	ORTHOMCL3
XP_012813855.1	100101771	Q13555	818	ORTHOMCL3
XP_017952440.2	100135023	Q13557	817	ORTHOMCL3
XP_017952440.2	100135023	Q9UQM7	815	ORTHOMCL3
XP_017952440.2	100135023	Q13554	816	ORTHOMCL3
XP_017952440.2	100135023	Q13555	818	ORTHOMCL3
XP_031758757.1	100494806	Q01484	287	ORTHOMCL4
XP_031758757.1	100494806	Q12955	288	ORTHOMCL4
XP_031758789.1	100494806	Q01484	287	ORTHOMCL4
XP_031758789.1	100494806	Q12955	288	ORTHOMCL4
XP_012823142.2	100216211	Q01484	287	ORTHOMCL4
XP_012823142.2	100216211	Q12955	288	ORTHOMCL4
XP_031761157.1	100216211	Q01484	287	ORTHOMCL4
XP_031761157.1	100216211	Q12955	288	ORTHOMCL4
XP_031758709.1	100494806	Q01484	287	ORTHOMCL4
XP_031758709.1	100494806	Q12955	288	ORTHOMCL4
XP_031758741.1	100494806	Q01484	287	ORTHOMCL4
XP_031758741.1	100494806	Q12955	288	ORTHOMCL4
XP_012824544.2	100494806	Q01484	287	ORTHOMCL4
XP_012824544.2	100494806	Q12955	288	ORTHOMCL4
XP_031758829.1	100494806	Q01484	287	ORTHOMCL4
XP_031758829.1	100494806	Q12955	288	ORTHOMCL4
XP_031761165.1	100216211	Q01484	287	ORTHOMCL4
XP_031761165.1	100216211	Q12955	288	ORTHOMCL4
XP_031761149.1	100216211	Q01484	287	ORTHOMCL4
XP_031761149.1	100216211	Q12955	288	ORTHOMCL4
XP_031758825.1	100494806	Q01484	287	ORTHOMCL4
XP_031758825.1	100494806	Q12955	288	ORTHOMCL4
XP_031761161.1	100216211	Q01484	287	ORTHOMCL4
XP_031761161.1	100216211	Q12955	288	ORTHOMCL4
XP_031761145.1	100216211	Q01484	287	ORTHOMCL4
XP_031761145.1	100216211	Q12955	288	ORTHOMCL4
XP_031758713.1	100494806	Q01484	287	ORTHOMCL4
XP_031758713.1	100494806	Q12955	288	ORTHOMCL4
XP_031758809.1	100494806	Q01484	287	ORTHOMCL4
XP_031758809.1	100494806	Q12955	288	ORTHOMCL4
XP_031758849.1	100494806	Q01484	287	ORTHOMCL4
XP_031758849.1	100494806	Q12955	288	ORTHOMCL4
XP_031761153.1	100216211	Q01484	287	ORTHOMCL4
XP_031761153.1	100216211	Q12955	288	ORTHOMCL4
XP_031761159.1	100216211	Q01484	287	ORTHOMCL4
XP_031761159.1	100216211	Q12955	288	ORTHOMCL4
XP_031758727.1	100494806	Q01484	287	ORTHOMCL4
XP_031758727.1	100494806	Q12955	288	ORTHOMCL4
XP_031758767.1	100494806	Q01484	287	ORTHOMCL4
XP_031758767.1	100494806	Q12955	288	ORTHOMCL4
XP_031758831.1	100494806	Q01484	287	ORTHOMCL4
XP_031758831.1	100494806	Q12955	288	ORTHOMCL4
XP_031758703.1	100494806	Q01484	287	ORTHOMCL4
XP_031758703.1	100494806	Q12955	288	ORTHOMCL4
XP_031758735.1	100494806	Q01484	287	ORTHOMCL4
XP_031758735.1	100494806	Q12955	288	ORTHOMCL4
XP_031758783.1	100494806	Q01484	287	ORTHOMCL4
XP_031758783.1	100494806	Q12955	288	ORTHOMCL4
XP_031761151.1	100216211	Q01484	287	ORTHOMCL4
XP_031761151.1	100216211	Q12955	288	ORTHOMCL4
XP_031758815.1	100494806	Q01484	287	ORTHOMCL4
XP_031758815.1	100494806	Q12955	288	ORTHOMCL4
XP_017951693.2	100494806	Q01484	287	ORTHOMCL4
XP_017951693.2	100494806	Q12955	288	ORTHOMCL4
XP_031758751.1	100494806	Q01484	287	ORTHOMCL4
XP_031758751.1	100494806	Q12955	288	ORTHOMCL4
XP_012824542.2	100494806	Q01484	287	ORTHOMCL4
XP_012824542.2	100494806	Q12955	288	ORTHOMCL4
XP_031761163.1	100216211	Q01484	287	ORTHOMCL4
XP_031761163.1	100216211	Q12955	288	ORTHOMCL4
XP_031758731.1	100494806	Q01484	287	ORTHOMCL4
XP_031758731.1	100494806	Q12955	288	ORTHOMCL4
XP_031758843.1	100494806	Q01484	287	ORTHOMCL4
XP_031758843.1	100494806	Q12955	288	ORTHOMCL4
XP_031761147.1	100216211	Q01484	287	ORTHOMCL4
XP_031761147.1	100216211	Q12955	288	ORTHOMCL4
XP_031758747.1	100494806	Q01484	287	ORTHOMCL4
XP_031758747.1	100494806	Q12955	288	ORTHOMCL4
XP_031758771.1	100494806	Q01484	287	ORTHOMCL4
XP_031758771.1	100494806	Q12955	288	ORTHOMCL4
XP_031758707.1	100494806	Q01484	287	ORTHOMCL4
XP_031758707.1	100494806	Q12955	288	ORTHOMCL4
XP_031758803.1	100494806	Q01484	287	ORTHOMCL4
XP_031758803.1	100494806	Q12955	288	ORTHOMCL4
XP_012823140.2	100216211	Q01484	287	ORTHOMCL4
XP_012823140.2	100216211	Q12955	288	ORTHOMCL4
XP_031761155.1	100216211	Q01484	287	ORTHOMCL4
XP_031761155.1	100216211	Q12955	288	ORTHOMCL4
XP_031758819.1	100494806	Q01484	287	ORTHOMCL4
XP_031758819.1	100494806	Q12955	288	ORTHOMCL4
XP_031758755.1	100494806	Q01484	287	ORTHOMCL4
XP_031758755.1	100494806	Q12955	288	ORTHOMCL4
XP_031758790.1	100494806	Q01484	287	ORTHOMCL4
XP_031758790.1	100494806	Q12955	288	ORTHOMCL4
XP_031761158.1	100216211	Q01484	287	ORTHOMCL4
XP_031761158.1	100216211	Q12955	288	ORTHOMCL4
XP_031761166.1	100216211	Q01484	287	ORTHOMCL4
XP_031761166.1	100216211	Q12955	288	ORTHOMCL4
XP_031758846.1	100494806	Q01484	287	ORTHOMCL4
XP_031758846.1	100494806	Q12955	288	ORTHOMCL4
XP_017951689.2	100494806	Q01484	287	ORTHOMCL4
XP_017951689.2	100494806	Q12955	288	ORTHOMCL4
XP_031758826.1	100494806	Q01484	287	ORTHOMCL4
XP_031758826.1	100494806	Q12955	288	ORTHOMCL4
XP_031761162.1	100216211	Q01484	287	ORTHOMCL4
XP_031761162.1	100216211	Q12955	288	ORTHOMCL4
XP_031758778.1	100494806	Q01484	287	ORTHOMCL4
XP_031758778.1	100494806	Q12955	288	ORTHOMCL4
XP_031761146.1	100216211	Q01484	287	ORTHOMCL4
XP_031761146.1	100216211	Q12955	288	ORTHOMCL4
XP_031758746.1	100494806	Q01484	287	ORTHOMCL4
XP_031758746.1	100494806	Q12955	288	ORTHOMCL4
XP_031758770.1	100494806	Q01484	287	ORTHOMCL4
XP_031758770.1	100494806	Q12955	288	ORTHOMCL4
XP_031758834.1	100494806	Q01484	287	ORTHOMCL4
XP_031758834.1	100494806	Q12955	288	ORTHOMCL4
XP_031758706.1	100494806	Q01484	287	ORTHOMCL4
XP_031758706.1	100494806	Q12955	288	ORTHOMCL4
XP_031758738.1	100494806	Q01484	287	ORTHOMCL4
XP_031758738.1	100494806	Q12955	288	ORTHOMCL4
XP_031761154.1	100216211	Q01484	287	ORTHOMCL4
XP_031761154.1	100216211	Q12955	288	ORTHOMCL4
XP_017951702.2	100494806	Q01484	287	ORTHOMCL4
XP_017951702.2	100494806	Q12955	288	ORTHOMCL4
XP_031758760.1	100494806	Q01484	287	ORTHOMCL4
XP_031758760.1	100494806	Q12955	288	ORTHOMCL4
XP_031761160.1	100216211	Q01484	287	ORTHOMCL4
XP_031761160.1	100216211	Q12955	288	ORTHOMCL4
XP_031758840.1	100494806	Q01484	287	ORTHOMCL4
XP_031758840.1	100494806	Q12955	288	ORTHOMCL4
XP_031758704.1	100494806	Q01484	287	ORTHOMCL4
XP_031758704.1	100494806	Q12955	288	ORTHOMCL4
XP_031758800.1	100494806	Q01484	287	ORTHOMCL4
XP_031758800.1	100494806	Q12955	288	ORTHOMCL4
XP_031758784.1	100494806	Q01484	287	ORTHOMCL4
XP_031758784.1	100494806	Q12955	288	ORTHOMCL4
XP_031761152.1	100216211	Q01484	287	ORTHOMCL4
XP_031761152.1	100216211	Q12955	288	ORTHOMCL4
XP_031758764.1	100494806	Q01484	287	ORTHOMCL4
XP_031758764.1	100494806	Q12955	288	ORTHOMCL4
XP_012824543.2	100494806	Q01484	287	ORTHOMCL4
XP_012824543.2	100494806	Q12955	288	ORTHOMCL4
XP_031758700.1	100494806	Q01484	287	ORTHOMCL4
XP_031758700.1	100494806	Q12955	288	ORTHOMCL4
XP_031761164.1	100216211	Q01484	287	ORTHOMCL4
XP_031761164.1	100216211	Q12955	288	ORTHOMCL4
XP_031761148.1	100216211	Q01484	287	ORTHOMCL4
XP_031761148.1	100216211	Q12955	288	ORTHOMCL4
XP_031758812.1	100494806	Q01484	287	ORTHOMCL4
XP_031758812.1	100494806	Q12955	288	ORTHOMCL4
XP_031758788.1	100494806	Q01484	287	ORTHOMCL4
XP_031758788.1	100494806	Q12955	288	ORTHOMCL4
XP_012823141.2	100216211	Q01484	287	ORTHOMCL4
XP_012823141.2	100216211	Q12955	288	ORTHOMCL4
XP_031761156.1	100216211	Q01484	287	ORTHOMCL4
XP_031761156.1	100216211	Q12955	288	ORTHOMCL4
XP_017944996.1	108644777	NA	NA	ORTHOMCL5
XP_031749189.1	116407630	NA	NA	ORTHOMCL5
XP_031749173.1	105945443	NA	NA	ORTHOMCL5
XP_012808890.2	101732212	NA	NA	ORTHOMCL5
XP_031748917.1	101731488	NA	NA	ORTHOMCL5
XP_031748853.1	100488737	NA	NA	ORTHOMCL5
XP_031748877.1	100488817	NA	NA	ORTHOMCL5
NP_001072384.1	779838	NA	NA	ORTHOMCL5
NP_001016517.1	549271	NA	NA	ORTHOMCL5
XP_031748873.1	101734247	NA	NA	ORTHOMCL5
XP_031748921.1	116407565	NA	NA	ORTHOMCL5
XP_031748889.1	101731710	NA	NA	ORTHOMCL5
XP_031748849.1	100491021	NA	NA	ORTHOMCL5
XP_031748977.1	116407593	NA	NA	ORTHOMCL5
XP_031748865.1	108645569	NA	NA	ORTHOMCL5
NP_001106577.1	100127788	NA	NA	ORTHOMCL5
XP_031748855.1	116407552	NA	NA	ORTHOMCL5
XP_031748983.1	116407596	NA	NA	ORTHOMCL5
XP_031748887.1	101731710	NA	NA	ORTHOMCL5
XP_031748911.1	116407563	NA	NA	ORTHOMCL5
XP_031748879.1	116407557	NA	NA	ORTHOMCL5
XP_031748927.1	108648855	NA	NA	ORTHOMCL5
XP_031749179.1	101732904	NA	NA	ORTHOMCL5
XP_031748923.1	108644780	NA	NA	ORTHOMCL5
XP_031748859.1	100490968	NA	NA	ORTHOMCL5
XP_031748987.1	116407599	NA	NA	ORTHOMCL5
XP_031749171.1	101735263	NA	NA	ORTHOMCL5
XP_031748851.1	116407549	NA	NA	ORTHOMCL5
XP_031748947.1	116407576	NA	NA	ORTHOMCL5
XP_031748883.1	108644779	NA	NA	ORTHOMCL5
XP_017944987.2	105945432	NA	NA	ORTHOMCL5
XP_031749187.1	100486538	NA	NA	ORTHOMCL5
XP_012817473.1	100489533	NA	NA	ORTHOMCL5
XP_031748899.1	108644768	NA	NA	ORTHOMCL5
XP_031748902.1	116406478	NA	NA	ORTHOMCL5
XP_031748870.1	101731227	NA	NA	ORTHOMCL5
XP_031749174.1	105945436	NA	NA	ORTHOMCL5
XP_012808891.2	100491021	NA	NA	ORTHOMCL5
XP_031748854.1	100487628	NA	NA	ORTHOMCL5
XP_031748982.1	116407595	NA	NA	ORTHOMCL5
XP_031748878.1	100488817	NA	NA	ORTHOMCL5
XP_031748862.1	101731361	NA	NA	ORTHOMCL5
XP_031748990.1	105945441	NA	NA	ORTHOMCL5
XP_004913888.3	101733652	NA	NA	ORTHOMCL5
XP_031748906.1	105945437	NA	NA	ORTHOMCL5
XP_031748858.1	101730715	NA	NA	ORTHOMCL5
XP_031748986.1	116407598	NA	NA	ORTHOMCL5
XP_031748890.1	100485340	NA	NA	ORTHOMCL5
XP_031749170.1	105945439	NA	NA	ORTHOMCL5
XP_031748914.1	100487471	NA	NA	ORTHOMCL5
XP_031748850.1	101731620	NA	NA	ORTHOMCL5
XP_017944984.1	101730426	NA	NA	ORTHOMCL5
XP_031748930.1	101732003	NA	NA	ORTHOMCL5
XP_031748866.1	100379873	NA	NA	ORTHOMCL5
XP_012808902.1	105945440	NA	NA	ORTHOMCL5
XP_031748856.1	116407552	NA	NA	ORTHOMCL5
XP_017952917.2	108648870	NA	NA	ORTHOMCL5
XP_031748888.1	101731710	NA	NA	ORTHOMCL5
XP_031749168.1	116407624	NA	NA	ORTHOMCL5
XP_031748912.1	101733844	NA	NA	ORTHOMCL5
XP_031748848.1	108645272	NA	NA	ORTHOMCL5
XP_031748864.1	116407555	NA	NA	ORTHOMCL5
XP_031748908.1	108648775	NA	NA	ORTHOMCL5
XP_031748876.1	116407556	NA	NA	ORTHOMCL5
XP_031749180.1	101734394	NA	NA	ORTHOMCL5
XP_031748860.1	101732789	NA	NA	ORTHOMCL5
XP_031748988.1	116407600	NA	NA	ORTHOMCL5
XP_031749172.1	108644772	NA	NA	ORTHOMCL5
XP_031748916.1	116407564	NA	NA	ORTHOMCL5
XP_031748852.1	116407550	NA	NA	ORTHOMCL5
XP_031748948.1	116407577	NA	NA	ORTHOMCL5
XP_017944994.2	105945434	NA	NA	ORTHOMCL5
XP_017952885.2	101735065	NA	NA	ORTHOMCL5
XP_012810399.1	101732730	NA	NA	ORTHOMCL5
XP_031748900.1	108644767	NA	NA	ORTHOMCL5
XP_031751333.1	100145434	P23468	5789	ORTHOMCL6
XP_031751333.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751333.1	100145434	P10586	5792	ORTHOMCL6
XP_031751397.1	100145434	P23468	5789	ORTHOMCL6
XP_031751397.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751397.1	100145434	P10586	5792	ORTHOMCL6
XP_031756789.1	100493254	P23468	5789	ORTHOMCL6
XP_031756789.1	100493254	Q13332	5802	ORTHOMCL6
XP_031756789.1	100493254	P10586	5792	ORTHOMCL6
XP_031751381.1	100145434	P23468	5789	ORTHOMCL6
XP_031751381.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751381.1	100145434	P10586	5792	ORTHOMCL6
NP_001135464.1	100038154	P23468	5789	ORTHOMCL6
NP_001135464.1	100038154	Q13332	5802	ORTHOMCL6
NP_001135464.1	100038154	P10586	5792	ORTHOMCL6
XP_031751389.1	100145434	P23468	5789	ORTHOMCL6
XP_031751389.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751389.1	100145434	P10586	5792	ORTHOMCL6
XP_031751337.1	100145434	P23468	5789	ORTHOMCL6
XP_031751337.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751337.1	100145434	P10586	5792	ORTHOMCL6
XP_031751401.1	100145434	P23468	5789	ORTHOMCL6
XP_031751401.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751401.1	100145434	P10586	5792	ORTHOMCL6
XP_031751433.1	100145434	P23468	5789	ORTHOMCL6
XP_031751433.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751433.1	100145434	P10586	5792	ORTHOMCL6
XP_031751353.1	100145434	P23468	5789	ORTHOMCL6
XP_031751353.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751353.1	100145434	P10586	5792	ORTHOMCL6
XP_031756793.1	100493254	P23468	5789	ORTHOMCL6
XP_031756793.1	100493254	Q13332	5802	ORTHOMCL6
XP_031756793.1	100493254	P10586	5792	ORTHOMCL6
XP_031751417.1	100145434	P23468	5789	ORTHOMCL6
XP_031751417.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751417.1	100145434	P10586	5792	ORTHOMCL6
XP_031756785.1	100493254	P23468	5789	ORTHOMCL6
XP_031756785.1	100493254	Q13332	5802	ORTHOMCL6
XP_031756785.1	100493254	P10586	5792	ORTHOMCL6
XP_031751441.1	100145434	P23468	5789	ORTHOMCL6
XP_031751441.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751441.1	100145434	P10586	5792	ORTHOMCL6
XP_031751361.1	100145434	P23468	5789	ORTHOMCL6
XP_031751361.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751361.1	100145434	P10586	5792	ORTHOMCL6
NP_001362235.1	100145434	P23468	5789	ORTHOMCL6
NP_001362235.1	100145434	Q13332	5802	ORTHOMCL6
NP_001362235.1	100145434	P10586	5792	ORTHOMCL6
XP_031751393.1	100145434	P23468	5789	ORTHOMCL6
XP_031751393.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751393.1	100145434	P10586	5792	ORTHOMCL6
XP_031751329.1	100145434	P23468	5789	ORTHOMCL6
XP_031751329.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751329.1	100145434	P10586	5792	ORTHOMCL6
XP_031751335.1	100145434	P23468	5789	ORTHOMCL6
XP_031751335.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751335.1	100145434	P10586	5792	ORTHOMCL6
XP_031751399.1	100145434	P23468	5789	ORTHOMCL6
XP_031751399.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751399.1	100145434	P10586	5792	ORTHOMCL6
XP_031751431.1	100145434	P23468	5789	ORTHOMCL6
XP_031751431.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751431.1	100145434	P10586	5792	ORTHOMCL6
XP_031756791.1	100493254	P23468	5789	ORTHOMCL6
XP_031756791.1	100493254	Q13332	5802	ORTHOMCL6
XP_031756791.1	100493254	P10586	5792	ORTHOMCL6
XP_031751447.1	100145434	P23468	5789	ORTHOMCL6
XP_031751447.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751447.1	100145434	P10586	5792	ORTHOMCL6
XP_031756783.1	100493254	P23468	5789	ORTHOMCL6
XP_031756783.1	100493254	Q13332	5802	ORTHOMCL6
XP_031756783.1	100493254	P10586	5792	ORTHOMCL6
XP_031751423.1	100145434	P23468	5789	ORTHOMCL6
XP_031751423.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751423.1	100145434	P10586	5792	ORTHOMCL6
XP_031751391.1	100145434	P23468	5789	ORTHOMCL6
XP_031751391.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751391.1	100145434	P10586	5792	ORTHOMCL6
XP_031751435.1	100145434	P23468	5789	ORTHOMCL6
XP_031751435.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751435.1	100145434	P10586	5792	ORTHOMCL6
XP_031756795.1	100493254	P23468	5789	ORTHOMCL6
XP_031756795.1	100493254	Q13332	5802	ORTHOMCL6
XP_031756795.1	100493254	P10586	5792	ORTHOMCL6
XP_031751387.1	100145434	P23468	5789	ORTHOMCL6
XP_031751387.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751387.1	100145434	P10586	5792	ORTHOMCL6
XP_031756787.1	100493254	P23468	5789	ORTHOMCL6
XP_031756787.1	100493254	Q13332	5802	ORTHOMCL6
XP_031756787.1	100493254	P10586	5792	ORTHOMCL6
XP_004914020.2	100493254	P23468	5789	ORTHOMCL6
XP_004914020.2	100493254	Q13332	5802	ORTHOMCL6
XP_004914020.2	100493254	P10586	5792	ORTHOMCL6
XP_031751395.1	100145434	P23468	5789	ORTHOMCL6
XP_031751395.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751395.1	100145434	P10586	5792	ORTHOMCL6
XP_031751331.1	100145434	P23468	5789	ORTHOMCL6
XP_031751331.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751331.1	100145434	P10586	5792	ORTHOMCL6
XP_031751334.1	100145434	P23468	5789	ORTHOMCL6
XP_031751334.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751334.1	100145434	P10586	5792	ORTHOMCL6
XP_031751398.1	100145434	P23468	5789	ORTHOMCL6
XP_031751398.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751398.1	100145434	P10586	5792	ORTHOMCL6
XP_031751430.1	100145434	P23468	5789	ORTHOMCL6
XP_031751430.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751430.1	100145434	P10586	5792	ORTHOMCL6
XP_031756790.1	100493254	P23468	5789	ORTHOMCL6
XP_031756790.1	100493254	Q13332	5802	ORTHOMCL6
XP_031756790.1	100493254	P10586	5792	ORTHOMCL6
XP_031751342.1	100145434	P23468	5789	ORTHOMCL6
XP_031751342.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751342.1	100145434	P10586	5792	ORTHOMCL6
XP_031756782.1	100493254	P23468	5789	ORTHOMCL6
XP_031756782.1	100493254	Q13332	5802	ORTHOMCL6
XP_031756782.1	100493254	P10586	5792	ORTHOMCL6
XP_031751390.1	100145434	P23468	5789	ORTHOMCL6
XP_031751390.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751390.1	100145434	P10586	5792	ORTHOMCL6
XP_031751402.1	100145434	P23468	5789	ORTHOMCL6
XP_031751402.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751402.1	100145434	P10586	5792	ORTHOMCL6
XP_031756794.1	100493254	P23468	5789	ORTHOMCL6
XP_031756794.1	100493254	Q13332	5802	ORTHOMCL6
XP_031756794.1	100493254	P10586	5792	ORTHOMCL6
XP_031751346.1	100145434	P23468	5789	ORTHOMCL6
XP_031751346.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751346.1	100145434	P10586	5792	ORTHOMCL6
XP_031756786.1	100493254	P23468	5789	ORTHOMCL6
XP_031756786.1	100493254	Q13332	5802	ORTHOMCL6
XP_031756786.1	100493254	P10586	5792	ORTHOMCL6
XP_031751378.1	100145434	P23468	5789	ORTHOMCL6
XP_031751378.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751378.1	100145434	P10586	5792	ORTHOMCL6
XP_031751426.1	100145434	P23468	5789	ORTHOMCL6
XP_031751426.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751426.1	100145434	P10586	5792	ORTHOMCL6
XP_004914018.2	100493254	P23468	5789	ORTHOMCL6
XP_004914018.2	100493254	Q13332	5802	ORTHOMCL6
XP_004914018.2	100493254	P10586	5792	ORTHOMCL6
XP_031751394.1	100145434	P23468	5789	ORTHOMCL6
XP_031751394.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751394.1	100145434	P10586	5792	ORTHOMCL6
XP_031751336.1	100145434	P23468	5789	ORTHOMCL6
XP_031751336.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751336.1	100145434	P10586	5792	ORTHOMCL6
XP_031751368.1	100145434	P23468	5789	ORTHOMCL6
XP_031751368.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751368.1	100145434	P10586	5792	ORTHOMCL6
XP_031751432.1	100145434	P23468	5789	ORTHOMCL6
XP_031751432.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751432.1	100145434	P10586	5792	ORTHOMCL6
XP_031756792.1	100493254	P23468	5789	ORTHOMCL6
XP_031756792.1	100493254	Q13332	5802	ORTHOMCL6
XP_031756792.1	100493254	P10586	5792	ORTHOMCL6
XP_031751448.1	100145434	P23468	5789	ORTHOMCL6
XP_031751448.1	100145434	Q13332	5802	ORTHOMCL6
XP_031751448.1	100145434	P10586	5792	ORTHOMCL6
XP_031756784.1	100493254	P23468	5789	ORTHOMCL6
XP_031756784.1	100493254	Q13332	5802	ORTHOMCL6
